 33,  28,  12, 193.714002, 0.935102
 33,  28,  11, 193.918468, 0.934781
 33,  28,  10, 193.869764, 0.934783
 33,  28,   9, 193.847787, 0.934784
 33,  28,   8, 194.409128, 0.933413
 33,  28,   7, 194.490527, 0.933413
 33,  28,   6, 194.585878, 0.933413
 33,  28,   5, 194.626223, 0.933413
 33,  28,   4, 194.827876, 0.933413
 33,  28,   3, 194.925878, 0.933413
 33,  28,   2, 195.035230, 0.933413
 33,  28,   1, 195.533869, 0.933412
 33,  27,  26, 196.048504, 0.933412
 33,  27,  25, 196.046111, 0.933412
 33,  27,  24, 194.877118, 0.933413
 33,  27,  23, 195.438992, 0.933412
 33,  27,  22, 196.090940, 0.933412
 33,  27,  21, 195.920175, 0.934215
 33,  27,  20, 196.158779, 0.933955
 33,  27,  19, 196.304319, 0.933823
 33,  27,  18, 196.857083, 0.933453
 33,  27,  17, 195.557803, 0.933412
 33,  27,  16, 195.584681, 0.933412
 33,  27,  15, 195.649050, 0.933412
 33,  27,  14, 195.694573, 0.933412
 33,  27,  13, 195.035774, 0.935297
 33,  27,  12, 195.100634, 0.935101
 33,  27,  11, 195.305102, 0.934779
 33,  27,  10, 195.256398, 0.934781
 33,  27,   9, 195.234420, 0.934782
 33,  27,   8, 195.830469, 0.933412
 33,  27,   7, 195.911771, 0.933412
 33,  27,   6, 196.007041, 0.933412
 33,  27,   5, 196.047264, 0.933412
 33,  27,   4, 196.230340, 0.933412
 33,  27,   3, 196.319962, 0.933412
 33,  27,   2, 196.421370, 0.933412
 33,  27,   1, 196.920516, 0.933411
 33,  26,  25, 196.046125, 0.933412
 33,  26,  24, 194.877133, 0.933413
 33,  26,  23, 195.439006, 0.933412
 33,  26,  22, 196.090955, 0.933412
 33,  26,  21, 195.920190, 0.934215
 33,  26,  20, 196.158794, 0.933955
 33,  26,  19, 196.304333, 0.933823
 33,  26,  18, 196.857098, 0.933453
 33,  26,  17, 195.557818, 0.933412
 33,  26,  16, 195.584696, 0.933412
 33,  26,  15, 195.649065, 0.933412
 33,  26,  14, 195.694588, 0.933412
 33,  26,  13, 195.035788, 0.935297
 33,  26,  12, 195.100649, 0.935101
 33,  26,  11, 195.305117, 0.934779
 33,  26,  10, 195.256413, 0.934781
 33,  26,   9, 195.234435, 0.934782
 33,  26,   8, 195.830484, 0.933412
